,Palabra,cant central,cant guaranitica,Total central,Total guaranitica,Total central guaranitica,Pvalue,fnorm central,fnorm guaranitica,maxdif
39022,contestarr,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38735,aprovecharrr,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38809,zacatecas,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39021,mjumm,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38578,wito,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38579,mosevich,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39020,posaaa,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38847,argelidad,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38848,casspi,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38849,teatrovera,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39029,hannia,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38958,machaa,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38874,guidoo,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38181,nomaasss,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38183,sintiéndose,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38648,baireees,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38649,xibi,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38716,musiquitas,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38443,morat,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38878,socos,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38715,carreteracarlos,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38650,capases,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38879,quitamelo,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38714,ratiiito,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38713,blancoguión,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38712,gaillard,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38651,baumgartner,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38442,tapee,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38441,cauchin,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38440,alsugaray,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38652,índigo,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38184,reenvia,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38444,sozinha,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38445,très,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38187,silverchair,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38190,abrazarteee,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38189,juezas,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38188,warwick,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38644,glorificando,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38645,raikkonen,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38646,advocación,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38875,comiditaa,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38186,minutoscalificacion,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38717,오마이걸,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38185,resando,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38876,viern,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38647,diagramación,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38877,tdavia,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38719,lomonaco,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38718,rimando,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38446,spica,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38182,zonad,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38180,yirr,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38191,forraje,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38439,mundanas,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38426,lloveeerrr,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38425,escalofrió,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38424,fiquei,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39000,malaikas,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38999,espartaaa,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38423,verdecito,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38422,jaci,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38421,chiquillos,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38998,gerega,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38653,juraria,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38711,caritativo,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38179,heeeyy,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38178,kinesiooo,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38654,nandhy,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38655,alemmm,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38656,añañañai,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38657,cuyi,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38427,mahia,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38428,dormiss,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38429,pajj,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39002,priorizamos,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39004,puutaa,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39003,dating,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38438,machetaso,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38437,desmalezamiento,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38436,anegamiento,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38435,esclarecido,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38434,baratisimos,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38433,festaaa,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39001,arrepiendo,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38880,ayayaii,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38881,meliromero,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38882,particion,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38432,sísi,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38883,nderaaa,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38431,alllos,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38430,diseñadoras,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38643,pueser,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38192,vinodirección,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38594,runfla,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38193,anjos,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39013,anyuu,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38607,desenamorados,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38727,discosat,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38726,fronteriza,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38608,chezny,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38609,caeran,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38610,biiiennn,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38611,grub,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38725,añibarro,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38724,arrojaron,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38197,selfí,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38206,mentirá,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38196,massone,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39012,histori,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39011,valorrr,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39010,fuiiiste,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38195,milhojas,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39014,enchufate,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38606,empedaron,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38605,vengaré,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38601,romanizacion,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38595,piraguada,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38596,monchitooo,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38731,salgamoss,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38597,trent,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38598,obvius,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38599,extiendan,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38600,nazar,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38730,loucas,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38604,dmasiado,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39016,innncreíble,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39015,mabeles,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38602,mándenme,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38198,frv,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38603,fdez,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38729,pennisi,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38728,leeejooos,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38194,schwengber,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39009,chumbimba,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38642,luiyi,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38612,personalismos,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38629,argeel,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38630,orlietti,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38631,degameee,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38632,fasano,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38633,contiii,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38634,karlixxx,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38635,sentimientoss,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38636,estudiaarrr,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38637,guinche,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39008,estresanteee,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39007,floorchu,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38638,ragalo,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38639,myreee,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39006,pouquinho,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38640,carbónero,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39005,aiuudaaa,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38641,yiyurr,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38628,cuaaantos,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38627,auntie,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38720,regataaas,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38620,rogá,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38613,wigo,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38614,jugosas,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38615,pocholito,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38616,capme,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38617,liquidadoo,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38618,tereeess,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38619,graciaseleonorawexler,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38621,fantaken,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38721,nerva,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38622,bracketts,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38623,poshada,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38624,jugarias,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38625,eminent,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38626,canepa,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38723,chacarero,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38722,colero,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38343,toparse,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38499,ferbri,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38342,arrrma,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38767,asimetría,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38463,leiz,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38825,delssin,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38770,mambaco,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38769,irrumpir,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38219,remontan,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38826,tila,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38464,maciado,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39064,teere,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38768,macanita,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38766,hoes,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38256,sov,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38247,tocho,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38248,ladriii,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38145,gutawski,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38249,acuarianos,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38250,emzopi,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38251,kipa,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38252,tatines,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38253,tanntas,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38254,nerdilandia,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38771,bibuu,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38772,iaavim,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38462,examenn,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38773,balaaa,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39071,camiley,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38220,gancheando,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39070,taylorgénero,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39069,daila,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39068,disput,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38819,porfolio,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38820,animáte,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39067,muntz,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39066,guieee,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39065,insolentes,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38460,diuggg,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38776,kgtaa,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38821,jhoniii,0.0,7.0,0,4,4,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38822,nayarit,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38775,fauces,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38823,meleca,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38774,yuyal,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38461,llamaremos,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38824,furooorrr,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38255,futtt,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39063,constitucionalmente,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39056,corvo,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38758,recomendadísima,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38467,letraa,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38832,pyos,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38468,despistaron,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39062,mitá,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38833,geel,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38834,lacheski,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38835,potroo,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38760,mnet,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38759,espan,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38836,replicar,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38257,bíblicos,0.0,7.0,0,5,5,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38837,trambólico,0.0,7.0,0,6,6,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
38757,llevasteee,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39061,shirli,0.0,7.0,0,1,1,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39060,inspiraciones,0.0,7.0,0,7,7,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39059,sistar,0.0,7.0,0,2,2,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
39058,stefiii,0.0,7.0,0,3,3,0.0415236419374,0.0543388926549,0.225751761428,4.15451530935
