palabra,pvalorWelch
recibieron,1.92361606877e-05
sunami,0.00583384943327
litooo,0.000232699461389
bestias,1.59676724412e-08
turquía,5.95478829246e-05
tes,0.0539147115967
ioo,4.27549156707e-05
postulación,0.0132869998047
taantas,0.000744299125062
genera,0.546778836736
tarzan,2.43389950027e-07
updates,0.00437557146359
asesinada,2.08321688022e-05
buscate,4.67202172925e-06
zloto,0.00262910161563
grabaciones,0.0204085713267
restan,0.0213538306123
tomorrowworld,0.000242633163807
lloveeer,0.00127890259935
recto,0.000503644378009
sacar,2.18820694709e-20
neumonia,0.000125113740963
dolido,0.000839900459914
button,0.000535416306746
korruptos,0.00210855994405
rooney,3.46947652881e-05
diabeticos,0.00202447280168
pantano,4.08990749289e-07
mujeresss,2.07531533797e-05
ambulancias,0.00140780169293
transmite,8.00798642102e-08
pulmón,1.30888534802e-05
aplicar,4.63200724141e-08
bety,0.000872143581348
epic,0.000604849668195
planchadita,0.00242957624848
deliverys,0.000982395473414
saldran,0.00156255763208
ancho,2.06427556423e-05
incha,0.838649289499
senil,0.39781322842
disfrutan,0.106778356821
restringido,0.00367944538732
colamos,0.0203233696283
indi,0.0101380041192
forreen,2.93745683806e-05
primisss,3.09954241659e-05
clavale,0.000175550971564
guardare,0.000274664111221
noeee,0.0055562267932
mexicanos,6.71007605354e-09
cordón,7.67037245976e-06
laringitis,0.466834178103
beneplácito,0.00102426973358
habilita,0.054189653494
subversivo,0.167364161827
vaamooo,0.00482531694315
groso,3.11598175918e-18
encargamos,0.000111301495471
cob,4.42262053173e-05
xxi,2.33468286523e-08
violentan,0.000115505712221
guardianes,0.00322186956917
interponga,0.00318470602236
davi,0.334597056594
incapacidad,0.00640296582962
pastito,7.9571636874e-08
repetí,6.27781377816e-05
canción,0.000712729787363
tintaaa,0.0140508936474
cansaria,0.000813278369154
carre,0.000207726000679
ribbber,0.0278944781493
dador,8.42204599611e-05
favaaar,0.674430130669
pagale,0.00252114025972
presumen,0.0118513591996
desarmo,0.0148226475469
ronquido,0.000241640419607
dominio,0.000438947598737
adquiridos,2.12989556246e-05
copaba,0.00598622655111
elenco,0.000130408647741
fiuu,0.000319511379679
repavimentación,0.000202727179252
culis,0.00027652333855
masculina,0.000397193512665
almeyda,0.00116055790252
buenisimos,0.439175207752
geniaaas,1.21578602978e-05
contemos,0.00486399090022
quinces,1.38397186207e-06
treinta,0.0282379037085
pipita,0.0643117873943
carnavalera,5.65459133821e-05
repartieron,0.000391043741413
reflexion,0.180254351222
jajajajajjaj,1.29545084068e-05
evangélica,0.0241760055994
sofoca,1.27134220417e-05
celoso,5.9519300814e-13
taradito,5.01705322112e-06
bastan,5.17686819241e-06
vitae,2.25760478397e-05
cortito,0.000287373655415
cotidianos,0.000488463767736
bañeros,2.21673645504e-05
vecino,2.19806870562e-18
biceps,0.0263984366445
querid,0.00037788991836
yorugua,0.542798266622
pim,0.0104849814408
counter,0.60401388604
preocupando,2.80924180549e-05
votás,0.0577644386825
wachasss,0.000794962799551
dong,0.150827068435
imaginan,0.940389553055
tiii,8.75215014283e-08
cruse,0.000102075617642
siiin,0.00267659337808
conformaron,0.000595566903918
invasión,3.21280586799e-06
ranch,0.0152954077037
sospecho,0.00136085845542
llevadera,0.0274851427979
salut,0.594621028213
guiame,0.000318292405414
domicilios,0.000270782661462
malota,1.89582952745e-08
pisculichiii,0.0130261358279
bieenn,9.68266849547e-05
congratulations,0.000649745869163
imputan,0.00777250248804
flasheado,1.27678302443e-05
mojarse,4.77843037258e-06
fiebreee,0.00138795119991
ocupada,7.10693134394e-10
espontanea,0.0209602568023
hiroshima,0.228804402311
noble,0.106731141504
mansión,1.27315625377e-08
seguiria,0.000383698508261
acostumbraron,0.000214902455793
blank,0.000110470462456
semáforo,0.133222340963
domestica,0.0211789105265
nestor,0.000440138793645
ininterrumpida,0.976902100206
mejore,0.00101503796505
proba,0.0148192145583
wonderland,0.0404378075681
palcos,0.00164388759265
desaparición,0.00030177947176
alejarme,0.102209459793
guys,0.00186954836397
hacerno,0.00171784685941
agende,0.905113993273
bardeada,0.00368902819887
uefa,0.000733158084917
twittcam,3.77260637044e-05
visitas,0.000153260971787
marchita,0.139260169838
plazca,0.000742826479229
cerrarla,0.00114066636792
viola,0.440791565631
barman,3.49456330549e-05
dé,0.00244215872404
bullyng,2.58577027381e-05
fríos,0.951325152792
interes,2.03582826674e-06
favo,6.15280797797e-05
supieraaa,0.000269988849461
contribuyentes,0.00300663250215
envianos,0.017714807346
avalar,0.108582790872
budin,0.000359064272894
encariñe,0.0011342396632
minitahs,0.00389336803636
chiflido,1.43997403038e-05
chaboncitos,0.00213073336113
sentadaaa,6.11605975361e-05
comee,0.0324587860504
maquilladora,0.160393040784
veeer,9.58984593932e-05
arbitrajes,0.000492801436539
carmelita,0.00426839132074
violados,0.00042871497246
tocara,7.89703508131e-06
audición,0.018386329641
tifon,2.80499780673e-08
coctelera,0.11701263348
jajajajajajajajajajajajajajajaj,1.75145686738e-06
revivo,0.450676561901
juniors,9.28797109015e-08
cementerios,0.158751648726
expliquenmen,0.0045035356199
paracaidas,0.000157592250571
riff,0.0307809838939
exploteee,0.00751512854699
seguirrr,6.78247135828e-07
visite,0.00194325175178
retraso,2.78039169365e-10
delfinaaa,5.29907339812e-05
caía,1.87430474222e-09
piedrazo,7.0110407457e-06
piquín,0.0185815971275
afectando,0.185949775692
desearle,0.000502284977508
luciano,0.0125994505827
defensa,0.000138236779049
haberrr,0.016798392055
intermitente,0.0142841304594
delantero,0.714845807168
marxismo,0.000101760728955
huek,0.00142242266354
sorrynotsorry,8.36524820266e-05
analistas,0.0109649596857
recomendaron,7.93203496211e-06
castigo,2.17553210043e-08
form,0.975996125601
piensalo,0.000121671891542
bastó,0.0014558515776
supermerk,0.000207945793615
taza,0.0408567379246
magros,1.9826022826e-05
edita,0.00736064787388
intentará,0.00300202076515
habláramos,0.0012495816852
licho,0.0496407671926
maaama,8.56359239527e-05
mitómano,0.000666807169874
conmemoramos,0.000501052421287
rubia,1.18944226423e-08
adornan,0.000528488143289
hospedaje,1.61380303244e-05
inaugurar,8.1540803185e-07
cableado,0.027851290484
lautiii,0.96053246347
asustó,0.00206387014117
operador,6.95244555116e-07
pagarse,0.00164270724394
olvidadas,0.0130045349309
fuchibol,0.000126899851323
arriesgando,5.13743830036e-05
noos,0.0476066108193
champion,0.000107824920011
get,2.7655693983e-06
bosh,0.000138907272929
miserables,0.000107368800235
copión,0.00960049303301
armamos,0.198975170663
rebajan,0.00202857592836
urra,0.0066848954747
escribirles,0.000472125955731
matenmee,0.00382882072939
nanchi,0.00452591557389
difisil,0.149673167378
hienas,0.00184988583972
horrendas,0.000970858594707
hablara,0.00104735549582
sueñes,3.14682858117e-06
queridita,0.00163876438887
austria,3.17672370152e-06
quemo,6.4387616626e-08
tempranillo,0.0399691421993
intercambiamos,0.000531288151997
destacaron,0.0107611343751
joaquin,2.96428717403e-06
conformo,1.1438360159e-06
pensativo,7.32417882177e-07
útiles,0.000213394653554
excluida,0.0195476114824
malicioso,0.0117821677526
esssaaa,0.000405054698216
uachaaa,0.000423861742304
crawling,0.00193258707091
cuides,4.55182186656e-09
cuéntanos,0.00276867172924
tatuaba,0.0166483800314
tristan,0.00395713376598
americo,0.000375908658425
residenciales,0.033475890918
estrellasss,3.13695244673e-05
comparti,0.350205358834
instancia,1.10017831868e-05
bm,0.007464710948
bambino,2.23668059978e-06
muuucho,4.34840760331e-08
vainillas,0.013055082655
escapó,0.000105715910543
asocio,0.000305644024753
dado,0.158888384863
locu,0.00465812228235
levantaar,0.00239718448124
borbotones,0.00140772781898
csi,0.00014711729297
implementará,0.0014066742592
jajaajajajaja,0.000808655682692
palmadita,0.000103669719021
radiante,0.873058346147
generado,0.0033744353677
grabe,0.000226694612821
spaceman,9.3711857689e-05
escribe,0.00018725302218
feito,2.2195286804e-07
rf,0.000570032451515
inoxidable,0.110535058562
genero,0.00100843026209
aburridisimo,0.000355169522588
ajustes,1.20245892242e-05
votas,0.0362153408925
pondria,0.298503317101
queres,2.67637732822e-18
ganaran,0.000567022817272
aburriendome,0.0267354324323
impunes,5.59252387767e-06
tender,6.82811095343e-09
rely,0.000428085260153
mir,0.0091010784988
codificar,4.06225009296e-06
cobraban,0.000201451640794
fideoo,0.000105291902424
adabel,0.00108986573569
aml,0.000427329554496
aai,0.00025594116562
fabor,0.0553532519596
clitoris,8.42266019708e-05
marko,0.124439331145
caritas,0.080301321604
inscrito,0.000672700960996
vidriera,0.015832355198
lrpmqlrmp,0.00322556232743
envíe,0.0010974183422
necesitaste,0.00303838519756
agente,3.91771105551e-05
pulseras,0.00237699041629
electrógeno,0.00368658581588
distribuidores,0.0115297751401
charlyyy,0.000524904379173
rascar,0.000119506975292
nuncaaa,0.00893628853246
quietita,5.95230136246e-05
tranquilito,1.16896182741e-06
chabónnn,0.000211710332413
jajajajajajajajajajaaja,0.000445825104894
desvelados,2.94621628658e-05
reirás,0.113087666674
boyz,0.00280848466053
rancia,0.00225787341744
ibaa,0.000205405850886
iniciar,8.03202165142e-09
nocturna,1.7051627665e-06
cerrá,0.065135065262
centurion,0.000715684012463
nain,0.0928048074949
inglés,4.59421866375e-12
aparición,1.99056640415e-06
güen,0.00035837374507
léelo,0.109263492553
pineda,3.26926032203e-06
facial,0.206728512261
tornillo,5.24256042872e-05
profundidades,0.0715821343498
vendria,3.90518832793e-08
diani,0.00537450371573
generan,8.41028817149e-09
desfibrilador,0.14534426929
repeti,0.0077363268375
página,4.05903856735e-07
reviso,1.32747021154e-06
vaciando,0.00398339114243
evento,0.000672199418661
apacheee,0.0249930188996
preocupar,6.18182288717e-09
ppr,6.52404286267e-06
cocinaron,0.0030103931082
platino,0.00532852046498
inquisición,0.000497118534609
bailó,0.186683753185
jajajajajajjajajaj,0.00391761306311
decaigas,0.000536838265823
increiblemente,2.1015154816e-05
depart,0.00759434860589
vengativa,2.1795311353e-05
jajajajajaja,4.17319693497e-33
manifestaron,8.42622875403e-05
preste,1.85520091975e-07
reactiva,0.047409551573
sanches,0.00415202969476
ma,2.48808765145e-09
violín,0.0493997402982
robarse,6.27118325736e-05
publicitarias,0.00283587609844
mí,0.00333746587468
asesinos,3.55741025473e-07
masomeno,0.00485746883634
frappé,1.48136681601e-05
sangrando,0.579869663552
lidiar,3.76108232265e-06
barbie,0.0577080956599
preocupandome,1.14253476578e-05
walking,0.00733256940481
larga,2.85741649712e-25
saludame,0.0860961829338
rugrats,1.44850098829e-06
estén,0.0157584614235
márquez,0.0287216930689
poderosa,0.000183900938764
usted,3.36219780743e-16
puteandome,0.000107020687279
atracción,3.78716964082e-07
ostras,0.0044164197658
pour,0.0408456575956
odiado,0.00790102590717
rebotando,9.49829700035e-07
xipo,0.354914952116
ginobili,0.00147133461274
profeee,1.85983304215e-06
cordera,0.0153793505756
debora,0.0113157058348
hozier,0.00492707959973
desbordó,0.000142762445049
tujes,0.00259164982444
piezaaa,2.29244149867e-06
arqueros,0.174834862892
chanchita,0.0117720208481
aseee,4.14384047835e-05
grandeee,0.00475245694079
mayo,2.15789189941e-05
parejitas,0.00154655515492
adhieren,5.80881932864e-06
claudio,0.0224458868725
kv,0.00153490454066
refresca,0.000431106089887
volteó,2.28716718917e-06
empezaban,8.7109619511e-08
reaccionan,0.00589850155485
oneee,0.00109687708417
persecuta,0.825284345501
perfect,7.87514734526e-06
detendrá,1.96383797463e-05
suspensiones,9.00859188763e-05
expediente,0.0266236851059
buscarteee,0.0099135103706
relevantes,0.000335944710649
puesto,0.0001081699056
reían,0.0496689357227
porn,0.00355071792445
identificas,0.0129982389086
podía,7.01805534224e-17
extrañaria,1.85227233742e-05
discordia,0.0097935670132
abandonador,4.94706086209e-05
llenarse,2.21685773698e-06
ss,0.0297487485601
ohh,9.97625123034e-13
yoli,3.43402467644e-07
cin,0.00335376524699
acordarme,2.42778303048e-17
ámbitos,6.34473475397e-06
papáaa,0.0541737985107
volves,0.0358204842243
canela,3.82256079068e-11
servís,0.000190737105974
bobadilla,0.00728463356577
evade,0.000136882850519
llevarlos,0.00045712665888
defiendas,0.00285876661558
afectada,0.00376847435703
muchísima,2.97326356452e-10
naso,4.37729365517e-06
kbeza,0.00359193570691
raspberry,0.0180367832299
tierni,3.51442625385e-06
eros,0.0255364285216
sé,7.10123307888e-20
heads,0.00180974049395
emergencias,8.14428021083e-06
gorrión,0.101448251878
sofí,0.000220379951898
acuática,0.0224671072215
amiwooo,0.00885488801159
objetividad,1.18798691417e-06
amando,8.58289572572e-11
encontro,0.00183875684335
bancarsela,0.000411674953128
vomitó,0.076036455482
mientan,0.00324353047649
desnudez,0.0479659205165
pollas,0.0042698505594
árbitro,0.000116685275125
nigeria,0.000923922873092
liberadas,0.00120414683196
tuit,0.0374106619993
completaba,0.000195893646342
desordenar,0.043719336245
recibe,0.000135601223626
valería,0.00452131024057
buenooos,0.0018793173001
internarme,7.7841061832e-06
eventual,0.0160969778828
aniv,0.000505949315281
calienteee,0.000207375596701
ajajajajajj,0.0443226819222
ritó,0.00266454267529
famili,0.00156603240644
pedal,2.78797306964e-05
pesos,0.000966229742475
irrepetible,0.00346570131706
roman,1.55131586622e-07
cafeee,3.19470412177e-05
oasis,2.68071421574e-09
wata,0.000343357303667
voto,2.64482409065e-05
comprenme,6.78702219484e-05
tucas,1.92762887484e-05
lab,0.0186735632426
panasonic,0.208225139192
estabaa,0.00102573413821
instalar,6.39301789459e-07
estat,0.000594791681938
sabrina,7.8397515595e-05
vanos,0.00277397732758
cucuta,0.0162967094956
coach,6.58169638613e-05
maxi,3.1400042721e-12
carreritas,0.0115633896917
jajajajjajajajaa,0.236206854689
generó,0.000219130690071
yours,4.85773870061e-06
viajó,0.00547475762817
fundadora,0.0157245689908
chinga,0.037609323566
verdaad,1.01622861417e-05
necesito,2.00968278076e-85
sueñitoo,0.0038454557488
encajaste,0.0031776987119
rocksario,0.0502882531031
daft,4.28490157881e-07
enserioo,0.000978640654372
conocerás,0.00127060496324
envíos,0.0848554543576
estafas,0.000393204961965
ausenta,0.000186756708452
safaron,4.97692562629e-06
apicultura,0.311819073131
nombras,0.0269861720015
opositoras,0.01173758796
tráiler,2.99881561681e-05
decinos,0.0628039613664
femicidio,0.000354646352929
ceratti,0.260443229321
tardó,5.3202052319e-05
criollo,4.60883908127e-05
comisarios,0.00851961196955
mamushka,0.000570139106502
mamarrachos,0.0222604529652
vivirlo,1.84309035865e-06
oculta,0.000789095599392
fundamentalmente,0.000347985424388
preferí,0.0130763518892
infidelidad,0.0358733405206
encarga,0.0681717846675
cheese,0.00968403813458
aprobaba,0.000206072957388
dominios,0.152654112256
pasasss,1.33762160888e-06
cruzó,0.304502183494
recibís,0.00157853000015
rabeat,0.02457398532
llegarr,4.08142093281e-05
salvado,1.94020094423e-05
sis,0.272621762149
preguntás,0.00321053720486
peleo,1.19165106313e-05
akii,0.034553171258
pods,0.00109062025259
despacio,0.000133162009706
ladren,0.890508685439
pordiosss,0.000742095510488
chatarra,0.132780066209
todav,0.00746375868385
oramos,0.401162082822
recomendó,7.1444307061e-06
jajjajjaja,2.02102359703e-05
sharp,0.000949221204558
domirrr,0.0270079756049
juntaste,0.0130717342626
caaasa,3.02171075669e-07
ubícate,0.00920425576952
sivori,0.00142746415774
saludarme,0.00362579228562
porota,0.0129631418811
insistís,0.0303784730474
inversor,0.0206955947215
repetirla,0.00156157647941
ruedan,0.00374741900913
raiting,0.00123264841279
dego,4.58340235852e-05
freire,0.0333511264788
improbable,3.20329778685e-05
graciosooo,0.00156782910823
scarlett,0.000915429530629
densoo,2.97450387994e-06
jajajajajajajajjajajaja,5.49573886284e-05
duelan,0.00466477200736
luego,6.75500121428e-18
mancuerna,0.0106461473121
violaron,0.000484350429923
asíiii,2.00337429629e-05
acercado,0.00690795836661
desayunado,0.483734931645
hermana,1.52945632443e-27
lectura,0.00022356024712
grabados,7.78295368432e-05
limonnn,1.58023934394e-06
organizó,0.0332591648344
equipos,4.5877342475e-08
imágenes,0.000173114663086
comprometida,0.0721958844491
vece,0.0614647728282
recorrí,0.000636317419644
lis,0.03528945566
both,0.0144388353866
griegos,0.0735028349756
perece,0.00378439942865
mantienen,4.36104218241e-05
juank,0.287962403957
bardooo,0.00954929269713
hipotecarios,0.749072548671
troy,0.0384396239121
transformen,0.616731738871
derrochan,0.0287033004446
heartbeat,0.00142575362529
tomo,1.26994389682e-09
chetito,5.91995726102e-05
cuidadito,0.0146125450846
cueca,0.00260415025249
momia,8.72623075722e-07
dudo,0.591200252451
sorprenderse,0.00409473602056
maltratado,1.2327808114e-05
seed,0.031091179253
animo,9.03572070003e-10
latam,0.652993615555
focas,0.0127677485208
pasó,5.50165172937e-14
empeza,0.00982458645152
gotye,0.0771434969239
ajusta,0.000673005631769
porraso,0.000134700564815
encabezado,1.47104335476e-05
travis,0.593820558725
cachetotes,0.00136335564189
bajooo,0.000341150643441
videoclub,0.000230623281116
goloso,1.23077828469e-05
alguién,0.0212245069833
mojarrita,0.00061284193562
freddie,0.723235215589
carama,0.000170414099612
european,0.00505157285334
pogos,1.04949383466e-05
suponiendo,0.00170767335688
váyanse,0.00431625676005
gordas,6.78995730326e-09
economicamente,0.00530408680058
negarte,0.000703078455023
empapo,2.85454749252e-06
parami,0.0963386986077
riza,0.00122028860685
espacial,1.86285150533e-05
valentino,0.616106786523
decidamos,0.00986634037516
brillara,0.039739510274
chupenmela,0.0341396603282
sentate,0.0112262344143
rayosss,0.000372455763649
brazo,1.84142136412e-14
fasolita,0.0459098535475
repetto,1.9468878575e-05
